2016-09-29 15:37,ggsn7,apn61,protocolGroup10,protocol13,user603382,website1273739,9,52,33,11
2016-09-29 15:38,ggsn7,apn63,protocolGroup10,protocol13,user624725,website1318795,69,38,39,51
2016-05-29 07:17,ggsn3,apn29,protocolGroup5,protocol6,user283012,website597439,90,45,91,91
2017-01-30 00:59,ggsn10,apn97,protocolGroup15,protocol20,user968200,website2043869,92,43,80,98
2016-05-29 08:18,ggsn3,apn30,protocolGroup5,protocol6,user296698,website626329,53,74,80,28
2016-03-29 03:07,ggsn2,apn12,protocolGroup2,protocol3,user116397,website245714,100,2,26,20
2016-06-29 09:21,ggsn4,apn35,protocolGroup6,protocol7,user347363,website733282,57,24,27,37
2016-08-29 13:31,ggsn6,apn51,protocolGroup8,protocol11,user505447,website1066999,58,17,79,48
2016-03-29 03:06,ggsn1,apn9,protocolGroup2,protocol2,user88107,website185993,96,23,3,97
2016-11-29 20:49,ggsn9,apn82,protocolGroup13,protocol17,user811779,website1713664,43,94,77,26
2016-05-29 07:16,ggsn3,apn26,protocolGroup4,protocol6,user259709,website548245,91,85,54,55
2016-12-29 22:54,ggsn9,apn90,protocolGroup14,protocol18,user890714,website1880296,71,73,50,31
2016-03-29 03:07,ggsn2,apn11,protocolGroup2,protocol3,user104689,website220998,2,23,18,42
2016-07-29 12:29,ggsn5,apn49,protocolGroup8,protocol10,user483327,website1020304,58,76,1,10
2016-09-29 16:39,ggsn7,apn65,protocolGroup10,protocol13,user643000,website1357371,44,88,75,11
2016-03-29 04:09,ggsn2,apn15,protocolGroup3,protocol3,user147902,website312221,85,79,55,44
2017-01-30 00:59,ggsn10,apn99,protocolGroup15,protocol20,user981447,website2071834,3,34,89,49
2016-04-29 05:11,ggsn2,apn18,protocolGroup3,protocol4,user179736,website379422,54,89,93,30
2016-09-29 15:38,ggsn7,apn63,protocolGroup10,protocol13,user623600,website1316420,68,86,33,34
2017-01-30 01:00,ggsn10,apn100,protocolGroup15,protocol20,user997775,website2106302,5,81,27,10
2016-02-29 02:04,ggsn1,apn6,protocolGroup1,protocol2,user58712,website123941,26,17,54,52
2016-08-29 13:31,ggsn6,apn51,protocolGroup8,protocol11,user509668,website1075909,70,100,73,75
2016-02-29 02:04,ggsn1,apn7,protocolGroup1,protocol2,user62327,website131571,7,12,11,20
2016-06-29 09:23,ggsn4,apn38,protocolGroup6,protocol8,user370154,website781395,58,58,64,46
2016-10-29 18:44,ggsn8,apn73,protocolGroup11,protocol15,user728536,website1537938,25,57,18,56
2016-05-29 07:16,ggsn3,apn27,protocolGroup4,protocol6,user263549,website556350,50,14,43,39
2016-06-29 10:23,ggsn4,apn39,protocolGroup6,protocol8,user380764,website803792,26,93,63,65
2016-07-29 11:28,ggsn5,apn46,protocolGroup7,protocol10,user452562,website955358,25,41,88,50
2016-02-29 02:03,ggsn1,apn5,protocolGroup1,protocol1,user46551,website98269,59,31,21,100
2016-11-29 20:49,ggsn9,apn82,protocolGroup13,protocol17,user816295,website1723199,42,65,93,4
2016-02-29 01:02,ggsn1,apn2,protocolGroup1,protocol1,user19775,website41743,24,85,32,29
2016-08-29 14:34,ggsn6,apn57,protocolGroup9,protocol12,user564372,website1191388,69,88,14,49
2016-05-29 08:20,ggsn4,apn33,protocolGroup5,protocol7,user324423,website684856,3,14,78,47
2016-05-29 07:16,ggsn3,apn27,protocolGroup4,protocol6,user266605,website562803,86,21,3,51
2016-05-29 08:19,ggsn4,apn31,protocolGroup5,protocol7,user306339,website646680,67,55,88,54
2017-01-29 23:56,ggsn10,apn93,protocolGroup14,protocol19,user923897,website1950345,36,62,3,63
2016-08-29 14:33,ggsn6,apn55,protocolGroup9,protocol11,user547884,website1156582,69,88,48,89
2016-08-29 14:34,ggsn6,apn57,protocolGroup9,protocol12,user562323,website1187062,93,95,15,55
2016-05-29 07:17,ggsn3,apn28,protocolGroup5,protocol6,user275398,website581364,28,15,93,69
2016-07-29 11:27,ggsn5,apn44,protocolGroup7,protocol9,user435398,website919125,61,55,38,51
2016-03-29 04:08,ggsn2,apn13,protocolGroup2,protocol3,user126500,website267041,41,51,87,92
2017-01-29 23:57,ggsn10,apn94,protocolGroup15,protocol19,user936639,website1977245,61,1,67,52
2016-11-29 20:48,ggsn8,apn80,protocolGroup12,protocol16,user795113,website1678483,82,68,25,34
2017-01-30 00:58,ggsn10,apn97,protocolGroup15,protocol20,user963812,website2034607,45,60,42,53
2016-10-29 17:41,ggsn7,apn68,protocolGroup11,protocol14,user673668,website1422112,60,83,71,44
2016-12-29 21:51,ggsn9,apn84,protocolGroup13,protocol17,user836300,website1765429,9,82,94,58
2016-04-29 05:11,ggsn2,apn18,protocolGroup3,protocol4,user176972,website373587,26,89,10,2
2016-04-29 05:12,ggsn2,apn19,protocolGroup3,protocol4,user187072,website394908,79,11,87,36
2016-04-29 06:15,ggsn3,apn24,protocolGroup4,protocol5,user239009,website504548,77,85,62,2
2016-03-29 04:10,ggsn2,apn17,protocolGroup3,protocol4,user160696,website339228,68,19,62,6
2016-05-29 08:19,ggsn4,apn32,protocolGroup5,protocol7,user316421,website667964,71,35,24,12
2016-02-29 01:02,ggsn1,apn2,protocolGroup1,protocol1,user19222,website40577,63,26,45,23
2016-10-29 17:41,ggsn7,apn68,protocolGroup11,protocol14,user670183,website1414756,95,49,37,76
2016-02-29 02:03,ggsn1,apn5,protocolGroup1,protocol1,user49670,website104853,97,17,92,23
2016-05-29 08:19,ggsn4,apn31,protocolGroup5,protocol7,user305227,website644333,56,60,80,40
2016-11-29 19:47,ggsn8,apn79,protocolGroup12,protocol16,user782088,website1650988,29,91,83,73
2016-08-29 14:35,ggsn6,apn57,protocolGroup9,protocol12,user567287,website1197543,35,99,40,43
2016-09-29 16:40,ggsn7,apn66,protocolGroup10,protocol14,user658053,website1389149,66,64,100,5
2016-06-29 10:24,ggsn4,apn39,protocolGroup6,protocol8,user383504,website809576,84,72,68,85
2016-11-29 19:47,ggsn8,apn77,protocolGroup12,protocol16,user769086,website1623539,64,63,79,73
2016-09-29 15:37,ggsn7,apn62,protocolGroup10,protocol13,user610395,website1288543,45,99,76,9
2016-06-29 09:21,ggsn4,apn34,protocolGroup6,protocol7,user336389,website710117,88,22,95,57
2016-02-29 02:04,ggsn1,apn6,protocolGroup1,protocol2,user57377,website121122,94,53,68,93
2016-09-29 15:36,ggsn6,apn60,protocolGroup9,protocol12,user591824,website1249339,49,47,19,67
2016-12-29 22:54,ggsn9,apn89,protocolGroup14,protocol18,user889407,website1877538,22,71,1,10
2016-06-29 10:25,ggsn5,apn41,protocolGroup7,protocol9,user400019,website844440,50,72,37,65
2016-04-29 05:12,ggsn2,apn20,protocolGroup3,protocol4,user197491,website416904,39,49,24,65
2016-10-29 18:44,ggsn8,apn73,protocolGroup11,protocol15,user728483,website1537827,70,93,22,96
2016-04-29 06:15,ggsn3,apn25,protocolGroup4,protocol5,user245288,website517802,72,95,85,91
2016-04-29 06:13,ggsn3,apn22,protocolGroup4,protocol5,user212619,website448838,41,18,66,30
2017-01-29 23:58,ggsn10,apn96,protocolGroup15,protocol20,user954094,website2014092,66,26,97,35
2016-02-29 01:01,ggsn1,apn1,protocolGroup1,protocol1,user2511,website5300,59,86,92,30
2016-08-29 14:33,ggsn6,apn55,protocolGroup9,protocol11,user542871,website1146000,29,49,66,37
2016-09-29 16:39,ggsn7,apn64,protocolGroup10,protocol13,user635497,website1341534,65,26,23,52
2016-06-29 10:23,ggsn4,apn38,protocolGroup6,protocol8,user376165,website794084,41,45,42,61
2016-05-29 08:19,ggsn4,apn32,protocolGroup5,protocol7,user311000,website656520,77,66,35,99
2016-04-29 06:15,ggsn3,apn24,protocolGroup4,protocol5,user237830,website502058,75,22,53,31
2016-02-29 01:01,ggsn1,apn1,protocolGroup1,protocol1,user396,website835,54,79,59,57
2016-10-29 17:43,ggsn8,apn71,protocolGroup11,protocol15,user705095,website1488455,25,59,18,100
2016-11-29 20:48,ggsn8,apn80,protocolGroup12,protocol16,user794187,website1676529,51,81,11,71
2016-08-29 14:35,ggsn6,apn58,protocolGroup9,protocol12,user574009,website1211732,45,23,89,37
2016-09-29 16:40,ggsn7,apn66,protocolGroup10,protocol14,user651233,website1374753,15,46,43,92
2016-07-29 11:26,ggsn5,apn43,protocolGroup7,protocol9,user427650,website902770,15,56,48,6
2016-11-29 19:48,ggsn8,apn80,protocolGroup12,protocol16,user790834,website1669450,55,8,25,21
2016-05-29 07:16,ggsn3,apn26,protocolGroup4,protocol6,user252222,website532440,82,67,98,98
2016-11-29 19:47,ggsn8,apn77,protocolGroup12,protocol16,user769181,website1623741,83,69,2,79
2016-05-29 08:20,ggsn4,apn32,protocolGroup5,protocol7,user318484,website672320,89,41,60,53
2016-06-29 09:22,ggsn4,apn36,protocolGroup6,protocol8,user358810,website757447,13,82,38,30
2016-07-29 11:27,ggsn5,apn45,protocolGroup7,protocol9,user447742,website945183,13,47,64,97
2016-09-29 16:39,ggsn7,apn65,protocolGroup10,protocol13,user645649,website1362965,37,7,100,79
2016-12-29 22:53,ggsn9,apn88,protocolGroup14,protocol18,user879204,website1856000,35,94,85,12
2016-12-29 21:52,ggsn9,apn86,protocolGroup13,protocol18,user856027,website1807073,87,96,92,8
2016-09-29 15:38,ggsn7,apn63,protocolGroup10,protocol13,user621089,website1311119,50,38,14,97
2016-11-29 20:48,ggsn8,apn80,protocolGroup12,protocol16,user799207,website1687125,30,46,19,62
2016-11-29 19:48,ggsn8,apn79,protocolGroup12,protocol16,user789019,website1665619,69,76,92,5
2016-02-29 02:05,ggsn1,apn8,protocolGroup2,protocol2,user73954,website156116,25,54,18,78
2016-09-29 16:40,ggsn7,apn67,protocolGroup10,protocol14,user665368,website1404591,67,21,17,76
2016-06-29 09:21,ggsn4,apn35,protocolGroup6,protocol7,user345170,website728653,52,75,82,94
2016-04-29 06:14,ggsn3,apn23,protocolGroup4,protocol5,user221245,website467047,2,54,6,10
2016-10-29 17:42,ggsn7,apn70,protocolGroup11,protocol14,user694227,website1465513,21,58,34,69
2016-08-29 14:34,ggsn6,apn57,protocolGroup9,protocol12,user563271,website1189065,12,77,45,7
2016-11-29 20:50,ggsn9,apn83,protocolGroup13,protocol17,user820508,website1732093,38,84,14,45
2016-03-29 04:10,ggsn2,apn16,protocolGroup3,protocol4,user150448,website317596,12,29,42,53
2016-06-29 10:24,ggsn4,apn40,protocolGroup6,protocol8,user398493,website841218,53,10,29,80
2016-12-29 22:54,ggsn9,apn89,protocolGroup14,protocol18,user888019,website1874607,31,23,51,73
2016-04-29 06:15,ggsn3,apn25,protocolGroup4,protocol5,user241948,website510752,19,28,14,100
2016-02-29 02:05,ggsn1,apn8,protocolGroup2,protocol2,user76787,website162096,1,40,9,6
2016-11-29 20:49,ggsn9,apn81,protocolGroup13,protocol17,user802388,website1693841,59,10,42,33
2016-04-29 05:11,ggsn2,apn18,protocolGroup3,protocol4,user174865,website369140,85,37,29,28
2016-08-29 13:32,ggsn6,apn54,protocolGroup8,protocol11,user531568,website1122139,14,64,89,99
2017-01-29 23:56,ggsn10,apn93,protocolGroup14,protocol19,user927080,website1957065,47,89,45,73
2016-08-29 13:31,ggsn6,apn51,protocolGroup8,protocol11,user506672,website1069583,32,32,61,94
2016-06-29 10:25,ggsn5,apn42,protocolGroup7,protocol9,user413455,website872803,90,59,53,67
2016-08-29 14:35,ggsn6,apn59,protocolGroup9,protocol12,user581896,website1228381,46,3,89,67
2016-05-29 07:16,ggsn3,apn26,protocolGroup4,protocol6,user256435,website541334,58,76,78,35
2017-01-30 00:58,ggsn10,apn97,protocolGroup15,protocol20,user961819,website2030399,4,5,98,76
2016-09-29 16:40,ggsn7,apn67,protocolGroup10,protocol14,user666182,website1406309,21,32,83,96
2016-03-29 04:10,ggsn2,apn16,protocolGroup3,protocol4,user151459,website319730,76,8,32,100
2016-05-29 07:17,ggsn3,apn27,protocolGroup5,protocol6,user269740,website569421,17,25,28,94
2016-08-29 13:32,ggsn6,apn53,protocolGroup8,protocol11,user526975,website1112443,23,78,85,37
2016-03-29 03:07,ggsn2,apn11,protocolGroup2,protocol3,user103844,website219214,39,75,5,50
2016-07-29 12:29,ggsn5,apn49,protocolGroup8,protocol10,user481924,website1017341,36,4,33,61
2016-09-29 15:37,ggsn7,apn61,protocolGroup10,protocol13,user609095,website1285798,52,57,68,33
2016-02-29 02:05,ggsn1,apn7,protocolGroup2,protocol2,user69974,website147714,33,46,93,85
2016-08-29 14:35,ggsn6,apn57,protocolGroup9,protocol12,user567265,website1197497,78,92,23,45
2016-02-29 01:01,ggsn1,apn1,protocolGroup1,protocol1,user9414,website19872,70,73,9,4
2016-05-29 08:19,ggsn4,apn32,protocolGroup5,protocol7,user311273,website657097,18,35,51,34
2016-10-29 17:43,ggsn8,apn71,protocolGroup11,protocol15,user702201,website1482346,75,31,91,55
2016-03-29 03:07,ggsn2,apn12,protocolGroup2,protocol3,user112190,website236832,79,37,47,2
2016-11-29 20:49,ggsn9,apn81,protocolGroup13,protocol17,user805304,website1699995,67,35,40,76
2016-11-29 20:50,ggsn9,apn83,protocolGroup13,protocol17,user828549,website1749066,68,93,41,27
2016-11-29 19:47,ggsn8,apn78,protocolGroup12,protocol16,user770409,website1626334,83,76,82,78
2016-12-29 21:53,ggsn9,apn88,protocolGroup14,protocol18,user874640,website1846365,28,70,39,37
2016-07-29 11:26,ggsn5,apn43,protocolGroup7,protocol9,user425700,website898652,24,32,50,86
2016-08-29 13:32,ggsn6,apn53,protocolGroup8,protocol11,user526740,website1111947,97,46,62,79
2016-02-29 01:03,ggsn1,apn4,protocolGroup1,protocol1,user37147,website78416,30,41,98,74
2016-02-29 01:01,ggsn1,apn1,protocolGroup1,protocol1,user5058,website10676,21,86,67,74
2016-10-29 17:41,ggsn7,apn68,protocolGroup11,protocol14,user674050,website1422918,43,68,78,12
2016-09-29 16:38,ggsn7,apn63,protocolGroup10,protocol13,user626070,website1321634,1,65,53,27
2016-02-29 02:05,ggsn1,apn8,protocolGroup2,protocol2,user72299,website152622,49,70,75,6
2016-06-29 09:22,ggsn4,apn37,protocolGroup6,protocol8,user361933,website764040,38,83,61,78
2016-06-29 10:24,ggsn4,apn39,protocolGroup6,protocol8,user387736,website818510,34,98,99,92
2016-03-29 04:09,ggsn2,apn14,protocolGroup3,protocol3,user133475,website281766,59,99,32,17
2016-05-29 07:16,ggsn3,apn26,protocolGroup4,protocol6,user250303,website528389,52,45,58,15
2016-03-29 04:08,ggsn2,apn13,protocolGroup2,protocol3,user129260,website272867,10,20,46,88
2016-10-29 18:45,ggsn8,apn75,protocolGroup12,protocol15,user747233,website1577409,69,47,74,24
2017-01-29 23:56,ggsn10,apn93,protocolGroup14,protocol19,user929211,website1961564,30,100,40,76
2016-06-29 10:25,ggsn5,apn41,protocolGroup7,protocol9,user400914,website846329,37,73,32,92
2016-08-29 13:32,ggsn6,apn53,protocolGroup8,protocol11,user527034,website1112569,87,91,4,96
2016-11-29 19:47,ggsn8,apn78,protocolGroup12,protocol16,user775332,website1636725,93,74,92,92
2016-11-29 20:49,ggsn9,apn82,protocolGroup13,protocol17,user816156,website1722905,8,30,75,84
2016-03-29 03:06,ggsn1,apn10,protocolGroup2,protocol2,user95980,website202612,73,97,24,7
2016-05-29 08:20,ggsn4,apn33,protocolGroup5,protocol7,user320154,website675845,82,45,66,60
2016-09-29 16:39,ggsn7,apn65,protocolGroup10,protocol13,user644133,website1359764,12,84,8,87
2016-02-29 01:02,ggsn1,apn2,protocolGroup1,protocol1,user16938,website35755,31,17,59,73
2016-11-29 19:47,ggsn8,apn78,protocolGroup12,protocol16,user770490,website1626504,36,65,81,94
2016-12-29 22:54,ggsn9,apn90,protocolGroup14,protocol18,user898449,website1896625,11,36,61,56
2016-03-29 04:09,ggsn2,apn14,protocolGroup3,protocol3,user138974,website293375,96,37,56,55
2016-05-29 08:19,ggsn4,apn32,protocolGroup5,protocol7,user312035,website658706,2,26,84,68
2016-06-29 09:23,ggsn4,apn38,protocolGroup6,protocol8,user373255,website787940,77,18,37,21
2016-05-29 08:18,ggsn3,apn30,protocolGroup5,protocol6,user299213,website631639,23,23,51,7
2016-03-29 04:09,ggsn2,apn15,protocolGroup3,protocol3,user141127,website297918,83,11,75,65
2016-11-29 19:46,ggsn8,apn76,protocolGroup12,protocol16,user751258,website1585905,12,23,71,90
2016-02-29 01:02,ggsn1,apn3,protocolGroup1,protocol1,user20862,website44040,76,49,12,91
2016-10-29 17:41,ggsn7,apn68,protocolGroup11,protocol14,user673496,website1421749,81,8,84,29
2016-05-29 07:18,ggsn3,apn29,protocolGroup5,protocol6,user285055,website601750,13,83,58,78
2016-09-29 16:39,ggsn7,apn65,protocolGroup10,protocol13,user641508,website1354222,5,25,20,85
2016-04-29 05:12,ggsn2,apn19,protocolGroup3,protocol4,user188159,website397203,72,57,57,23
2016-06-29 09:22,ggsn4,apn36,protocolGroup6,protocol8,user358520,website756835,83,97,23,12
2016-02-29 01:02,ggsn1,apn3,protocolGroup1,protocol1,user21234,website44824,32,84,8,61
2016-05-29 08:19,ggsn4,apn32,protocolGroup5,protocol7,user315506,website666032,57,39,88,46
2016-05-29 08:19,ggsn4,apn31,protocolGroup5,protocol7,user309301,website652934,9,98,100,37
2016-12-29 22:55,ggsn10,apn92,protocolGroup14,protocol19,user911014,website1923149,61,3,91,38
2016-04-29 05:11,ggsn2,apn18,protocolGroup3,protocol4,user171949,website362984,87,96,52,32
2016-02-29 01:02,ggsn1,apn2,protocolGroup1,protocol1,user19148,website40421,77,90,41,16
2016-05-29 07:18,ggsn3,apn29,protocolGroup5,protocol6,user285503,website602696,24,28,55,11
2016-04-29 05:11,ggsn2,apn18,protocolGroup3,protocol4,user179842,website379646,58,57,68,21
2016-10-29 17:43,ggsn8,apn71,protocolGroup11,protocol15,user705212,website1488701,39,61,63,5
2016-03-29 03:08,ggsn2,apn12,protocolGroup2,protocol3,user119431,website252118,39,1,8,8
2016-05-29 08:18,ggsn3,apn30,protocolGroup5,protocol6,user298931,website631043,16,91,54,22
2016-11-29 19:46,ggsn8,apn76,protocolGroup12,protocol16,user751223,website1585832,97,82,58,55
2016-12-29 21:53,ggsn9,apn88,protocolGroup14,protocol18,user870859,website1838383,3,14,87,13
2016-10-29 18:44,ggsn8,apn74,protocolGroup11,protocol15,user730392,website1541856,10,59,69,72
2016-08-29 13:32,ggsn6,apn52,protocolGroup8,protocol11,user516750,website1090858,44,48,23,74
